permutation_seed,perm_trial_idx,layer_idx,layer_name,subspace_cosine_sim,n_layers_permuted,model_key,behavior
42003,3,27,model.layers.27,0.10281715542078018,16,mistral,formality
42003,3,28,model.layers.28,0.10231242328882217,16,mistral,formality
42003,3,29,model.layers.29,0.12127883732318878,16,mistral,formality
42003,3,30,model.layers.30,0.1196570172905922,16,mistral,formality
42003,3,31,model.layers.31,0.1074761375784874,16,mistral,formality
42004,4,0,model.layers.0,0.6203618049621582,16,mistral,formality
42004,4,1,model.layers.1,0.2859053611755371,16,mistral,formality
42004,4,2,model.layers.2,0.23417547345161438,16,mistral,formality
42004,4,3,model.layers.3,0.177122563123703,16,mistral,formality
42004,4,4,model.layers.4,0.14739814400672913,16,mistral,formality
42004,4,5,model.layers.5,0.12651601433753967,16,mistral,formality
42004,4,6,model.layers.6,0.12161121517419815,16,mistral,formality
42004,4,7,model.layers.7,0.11115328222513199,16,mistral,formality
42004,4,8,model.layers.8,0.11455309391021729,16,mistral,formality
42004,4,9,model.layers.9,0.08890007436275482,16,mistral,formality
42004,4,10,model.layers.10,0.11686442047357559,16,mistral,formality
42004,4,11,model.layers.11,0.11025618016719818,16,mistral,formality
42004,4,12,model.layers.12,0.10479823499917984,16,mistral,formality
42004,4,13,model.layers.13,0.13789375126361847,16,mistral,formality
42004,4,14,model.layers.14,0.14756765961647034,16,mistral,formality
42004,4,15,model.layers.15,0.14029479026794434,16,mistral,formality
42004,4,16,model.layers.16,0.1211979016661644,16,mistral,formality
42004,4,17,model.layers.17,0.12469957768917084,16,mistral,formality
42004,4,18,model.layers.18,0.12817639112472534,16,mistral,formality
42004,4,19,model.layers.19,0.12033423036336899,16,mistral,formality
42004,4,20,model.layers.20,0.10456492751836777,16,mistral,formality
42004,4,21,model.layers.21,0.09790623188018799,16,mistral,formality
42004,4,22,model.layers.22,0.09821678698062897,16,mistral,formality
42004,4,23,model.layers.23,0.10573115199804306,16,mistral,formality
42004,4,24,model.layers.24,0.10916677862405777,16,mistral,formality
42004,4,25,model.layers.25,0.11086412519216537,16,mistral,formality
42004,4,26,model.layers.26,0.09798078238964081,16,mistral,formality
42004,4,27,model.layers.27,0.1062399372458458,16,mistral,formality
42004,4,28,model.layers.28,0.10365726053714752,16,mistral,formality
42004,4,29,model.layers.29,0.10366873443126678,16,mistral,formality
42004,4,30,model.layers.30,0.10000807046890259,16,mistral,formality
42004,4,31,model.layers.31,0.09310635924339294,16,mistral,formality
