layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
20,model.layers.20,3,0.0379084050655365,0.24429840594530106
20,model.layers.20,4,0.033614467829465866,0.2779128737747669
21,model.layers.21,0,0.1092747375369072,0.1092747375369072
21,model.layers.21,1,0.05328201875090599,0.1625567562878132
21,model.layers.21,2,0.04761908948421478,0.21017584577202797
21,model.layers.21,3,0.03913998603820801,0.24931583181023598
21,model.layers.21,4,0.031502898782491684,0.28081873059272766
22,model.layers.22,0,0.10694348812103271,0.10694348812103271
22,model.layers.22,1,0.051697906106710434,0.15864139422774315
22,model.layers.22,2,0.047912951558828354,0.2065543457865715
22,model.layers.22,3,0.03972282633185387,0.24627717211842537
22,model.layers.22,4,0.030513565987348557,0.2767907381057739
23,model.layers.23,0,0.10302665829658508,0.10302665829658508
23,model.layers.23,1,0.050334762781858444,0.15336142107844353
23,model.layers.23,2,0.04837094992399216,0.20173237100243568
23,model.layers.23,3,0.041909489780664444,0.24364186078310013
23,model.layers.23,4,0.030907312408089638,0.27454917319118977
24,model.layers.24,0,0.10414975881576538,0.10414975881576538
24,model.layers.24,1,0.05111673101782799,0.15526648983359337
24,model.layers.24,2,0.04983844235539436,0.20510493218898773
24,model.layers.24,3,0.043066658079624176,0.2481715902686119
24,model.layers.24,4,0.030983518809080124,0.27915510907769203
25,model.layers.25,0,0.09980808198451996,0.09980808198451996
25,model.layers.25,1,0.05310569703578949,0.15291377902030945
25,model.layers.25,2,0.05025060474872589,0.20316438376903534
25,model.layers.25,3,0.04456543177366257,0.2477298155426979
25,model.layers.25,4,0.03212369978427887,0.2798535153269768
26,model.layers.26,0,0.10034580528736115,0.10034580528736115
26,model.layers.26,1,0.05344492569565773,0.15379073098301888
26,model.layers.26,2,0.050340451300144196,0.20413118228316307
26,model.layers.26,3,0.04525655880570412,0.2493877410888672
26,model.layers.26,4,0.03309522569179535,0.28248296678066254
27,model.layers.27,0,0.0963885560631752,0.0963885560631752
27,model.layers.27,1,0.05432284623384476,0.15071140229701996
27,model.layers.27,2,0.05041692033410072,0.20112832263112068
27,model.layers.27,3,0.04682035371661186,0.24794867634773254
27,model.layers.27,4,0.032192591577768326,0.28014126792550087
28,model.layers.28,0,0.09633582085371017,0.09633582085371017
28,model.layers.28,1,0.05498288944363594,0.15131871029734612
28,model.layers.28,2,0.04955833777785301,0.20087704807519913
28,model.layers.28,3,0.04432649537920952,0.24520354345440865
28,model.layers.28,4,0.032056085765361786,0.27725962921977043
29,model.layers.29,0,0.09389295428991318,0.09389295428991318
29,model.layers.29,1,0.05561618134379387,0.14950913563370705
29,model.layers.29,2,0.050081994384527206,0.19959113001823425
29,model.layers.29,3,0.045177482068538666,0.24476861208677292
29,model.layers.29,4,0.030990075320005417,0.27575868740677834
30,model.layers.30,0,0.09483315795660019,0.09483315795660019
30,model.layers.30,1,0.060430292040109634,0.15526344999670982
30,model.layers.30,2,0.04956182837486267,0.2048252783715725
30,model.layers.30,3,0.04269120842218399,0.24751648679375648
30,model.layers.30,4,0.029946036636829376,0.27746252343058586
31,model.layers.31,0,0.09705924242734909,0.09705924242734909
31,model.layers.31,1,0.07061852514743805,0.16767776757478714
31,model.layers.31,2,0.062812440097332,0.23049020767211914
31,model.layers.31,3,0.046668317168951035,0.2771585248410702
31,model.layers.31,4,0.03692934289574623,0.3140878677368164
