permutation_seed,perm_trial_idx,layer_idx,layer_name,subspace_cosine_sim,n_layers_permuted,model_key,behavior
42003,3,7,model.layers.7,0.044321171939373016,16,llama,refusal_calibration
42003,3,8,model.layers.8,0.04888014495372772,16,llama,refusal_calibration
42003,3,9,model.layers.9,0.03612973541021347,16,llama,refusal_calibration
42003,3,10,model.layers.10,0.039194099605083466,16,llama,refusal_calibration
42003,3,11,model.layers.11,0.03526519984006882,16,llama,refusal_calibration
42003,3,12,model.layers.12,0.03369665890932083,16,llama,refusal_calibration
42003,3,13,model.layers.13,0.03864886239171028,16,llama,refusal_calibration
42003,3,14,model.layers.14,0.04038446024060249,16,llama,refusal_calibration
42003,3,15,model.layers.15,0.04424859210848808,16,llama,refusal_calibration
42003,3,16,model.layers.16,0.04156797006726265,16,llama,refusal_calibration
42003,3,17,model.layers.17,0.042742155492305756,16,llama,refusal_calibration
42003,3,18,model.layers.18,0.0410110279917717,16,llama,refusal_calibration
42003,3,19,model.layers.19,0.042402300983667374,16,llama,refusal_calibration
42003,3,20,model.layers.20,0.0399475172162056,16,llama,refusal_calibration
42003,3,21,model.layers.21,0.02721337042748928,16,llama,refusal_calibration
42003,3,22,model.layers.22,0.026211315765976906,16,llama,refusal_calibration
42003,3,23,model.layers.23,0.034219615161418915,16,llama,refusal_calibration
42003,3,24,model.layers.24,0.0341852642595768,16,llama,refusal_calibration
42003,3,25,model.layers.25,0.03080197609961033,16,llama,refusal_calibration
42003,3,26,model.layers.26,0.027392100542783737,16,llama,refusal_calibration
42003,3,27,model.layers.27,0.03028303012251854,16,llama,refusal_calibration
42003,3,28,model.layers.28,0.028816362842917442,16,llama,refusal_calibration
42003,3,29,model.layers.29,0.03247935697436333,16,llama,refusal_calibration
42003,3,30,model.layers.30,0.02930210903286934,16,llama,refusal_calibration
42003,3,31,model.layers.31,0.05550599843263626,16,llama,refusal_calibration
42004,4,0,model.layers.0,0.15968896448612213,16,llama,refusal_calibration
42004,4,1,model.layers.1,0.22578148543834686,16,llama,refusal_calibration
42004,4,2,model.layers.2,0.0823383703827858,16,llama,refusal_calibration
42004,4,3,model.layers.3,0.06559325754642487,16,llama,refusal_calibration
42004,4,4,model.layers.4,0.06267005950212479,16,llama,refusal_calibration
42004,4,5,model.layers.5,0.04285614192485809,16,llama,refusal_calibration
42004,4,6,model.layers.6,0.04547613486647606,16,llama,refusal_calibration
42004,4,7,model.layers.7,0.04454512149095535,16,llama,refusal_calibration
42004,4,8,model.layers.8,0.036699023097753525,16,llama,refusal_calibration
42004,4,9,model.layers.9,0.04519984498620033,16,llama,refusal_calibration
42004,4,10,model.layers.10,0.047759149223566055,16,llama,refusal_calibration
42004,4,11,model.layers.11,0.04636555165052414,16,llama,refusal_calibration
42004,4,12,model.layers.12,0.050846077501773834,16,llama,refusal_calibration
42004,4,13,model.layers.13,0.03648023679852486,16,llama,refusal_calibration
42004,4,14,model.layers.14,0.04872617870569229,16,llama,refusal_calibration
