layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
28,model.layers.28,1,0.07010547816753387,0.22059598565101624
28,model.layers.28,2,0.061196453869342804,0.28179243952035904
28,model.layers.28,3,0.040574830025434494,0.32236726954579353
28,model.layers.28,4,0.037527162581682205,0.35989443212747574
29,model.layers.29,0,0.15697239339351654,0.15697239339351654
29,model.layers.29,1,0.06888612359762192,0.22585851699113846
29,model.layers.29,2,0.06473831087350845,0.2905968278646469
29,model.layers.29,3,0.04157543182373047,0.3321722596883774
29,model.layers.29,4,0.0374479778110981,0.3696202374994755
30,model.layers.30,0,0.17083469033241272,0.17083469033241272
30,model.layers.30,1,0.07703210413455963,0.24786679446697235
30,model.layers.30,2,0.07005663216114044,0.3179234266281128
30,model.layers.30,3,0.03997202590107918,0.35789545252919197
30,model.layers.30,4,0.037500232458114624,0.3953956849873066
31,model.layers.31,0,0.1947975903749466,0.1947975903749466
31,model.layers.31,1,0.09036693722009659,0.2851645275950432
31,model.layers.31,2,0.06633202731609344,0.3514965549111366
31,model.layers.31,3,0.04476409777998924,0.39626065269112587
31,model.layers.31,4,0.03819970786571503,0.4344603605568409
