layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
11,model.layers.11,4,0.04479032754898071,0.40197260677814484
12,model.layers.12,0,0.2043672353029251,0.2043672353029251
12,model.layers.12,1,0.06531339883804321,0.2696806341409683
12,model.layers.12,2,0.0621660016477108,0.3318466357886791
12,model.layers.12,3,0.04758512228727341,0.37943175807595253
12,model.layers.12,4,0.039833854883909225,0.41926561295986176
13,model.layers.13,0,0.20112550258636475,0.20112550258636475
13,model.layers.13,1,0.0718732699751854,0.27299877256155014
13,model.layers.13,2,0.0601862408220768,0.33318501338362694
13,model.layers.13,3,0.04826857149600983,0.38145358487963676
13,model.layers.13,4,0.03996159881353378,0.42141518369317055
14,model.layers.14,0,0.19235552847385406,0.19235552847385406
14,model.layers.14,1,0.06945706903934479,0.26181259751319885
14,model.layers.14,2,0.0639851987361908,0.32579779624938965
14,model.layers.14,3,0.04947458952665329,0.37527238577604294
14,model.layers.14,4,0.041290197521448135,0.4165625832974911
15,model.layers.15,0,0.1937069147825241,0.1937069147825241
15,model.layers.15,1,0.06960123032331467,0.2633081451058388
15,model.layers.15,2,0.05814242362976074,0.3214505687355995
15,model.layers.15,3,0.05076410993933678,0.3722146786749363
15,model.layers.15,4,0.04037962853908539,0.4125943072140217
16,model.layers.16,0,0.1981191784143448,0.1981191784143448
16,model.layers.16,1,0.06338148564100266,0.26150066405534744
16,model.layers.16,2,0.060481395572423935,0.3219820596277714
16,model.layers.16,3,0.04864395409822464,0.370626013725996
16,model.layers.16,4,0.040563855320215225,0.41118986904621124
17,model.layers.17,0,0.19131769239902496,0.19131769239902496
17,model.layers.17,1,0.0636720061302185,0.25498969852924347
17,model.layers.17,2,0.055839844048023224,0.3108295425772667
17,model.layers.17,3,0.050043027848005295,0.360872570425272
17,model.layers.17,4,0.042364463210105896,0.4032370336353779
18,model.layers.18,0,0.1894088089466095,0.1894088089466095
18,model.layers.18,1,0.06561745703220367,0.25502626597881317
18,model.layers.18,2,0.06110953539609909,0.31613580137491226
18,model.layers.18,3,0.048647522926330566,0.36478332430124283
18,model.layers.18,4,0.04235750809311867,0.4071408323943615
19,model.layers.19,0,0.18261228501796722,0.18261228501796722
19,model.layers.19,1,0.06704666465520859,0.2496589496731758
19,model.layers.19,2,0.058431390672922134,0.30809034034609795
19,model.layers.19,3,0.05002928897738457,0.3581196293234825
19,model.layers.19,4,0.04361101612448692,0.40173064544796944
20,model.layers.20,0,0.16958317160606384,0.16958317160606384
20,model.layers.20,1,0.07021719962358475,0.2398003712296486
