layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
21,model.layers.21,3,0.04330047592520714,0.3020710423588753
21,model.layers.21,4,0.03766453638672829,0.33973557874560356
22,model.layers.22,0,0.13576743006706238,0.13576743006706238
22,model.layers.22,1,0.07875766605138779,0.21452509611845016
22,model.layers.22,2,0.04963412508368492,0.2641592212021351
22,model.layers.22,3,0.046626221388578415,0.3107854425907135
22,model.layers.22,4,0.03857187554240227,0.34935731813311577
23,model.layers.23,0,0.14358481764793396,0.14358481764793396
23,model.layers.23,1,0.06964994221925735,0.21323475986719131
23,model.layers.23,2,0.051749300211668015,0.26498406007885933
23,model.layers.23,3,0.04587328061461449,0.3108573406934738
23,model.layers.23,4,0.03872859477996826,0.3495859354734421
24,model.layers.24,0,0.12294229865074158,0.12294229865074158
24,model.layers.24,1,0.08299919217824936,0.20594149082899094
24,model.layers.24,2,0.053065504878759384,0.2590069957077503
24,model.layers.24,3,0.04658462479710579,0.3055916205048561
24,model.layers.24,4,0.039222124963998795,0.3448137454688549
25,model.layers.25,0,0.11273157596588135,0.11273157596588135
25,model.layers.25,1,0.09364139288663864,0.20637296885252
25,model.layers.25,2,0.053470712155103683,0.2598436810076237
25,model.layers.25,3,0.045876674354076385,0.30572035536170006
25,model.layers.25,4,0.040008969604969025,0.3457293249666691
26,model.layers.26,0,0.09977063536643982,0.09977063536643982
26,model.layers.26,1,0.06791765242815018,0.16768828779459
26,model.layers.26,2,0.05550656467676163,0.22319485247135162
26,model.layers.26,3,0.04974403232336044,0.27293888479471207
26,model.layers.26,4,0.04006117209792137,0.31300005689263344
27,model.layers.27,0,0.09607414156198502,0.09607414156198502
27,model.layers.27,1,0.0793866440653801,0.1754607856273651
27,model.layers.27,2,0.055470239371061325,0.23093102499842644
27,model.layers.27,3,0.04764764755964279,0.27857867255806923
27,model.layers.27,4,0.04067640379071236,0.3192550763487816
28,model.layers.28,0,0.09573733061552048,0.09573733061552048
28,model.layers.28,1,0.07347048819065094,0.16920781880617142
