permutation_seed,perm_trial_idx,layer_idx,layer_name,subspace_cosine_sim,n_layers_permuted,model_key,behavior
42004,4,1,model.layers.1,0.42659562826156616,16,mistral,uncertainty_expression
42004,4,2,model.layers.2,0.22372326254844666,16,mistral,uncertainty_expression
42004,4,3,model.layers.3,0.18711411952972412,16,mistral,uncertainty_expression
42004,4,4,model.layers.4,0.1634698510169983,16,mistral,uncertainty_expression
42004,4,5,model.layers.5,0.13403865694999695,16,mistral,uncertainty_expression
42004,4,6,model.layers.6,0.13133469223976135,16,mistral,uncertainty_expression
42004,4,7,model.layers.7,0.12209303677082062,16,mistral,uncertainty_expression
42004,4,8,model.layers.8,0.130536749958992,16,mistral,uncertainty_expression
42004,4,9,model.layers.9,0.12678661942481995,16,mistral,uncertainty_expression
42004,4,10,model.layers.10,0.11756777763366699,16,mistral,uncertainty_expression
42004,4,11,model.layers.11,0.1094202846288681,16,mistral,uncertainty_expression
42004,4,12,model.layers.12,0.10808950662612915,16,mistral,uncertainty_expression
42004,4,13,model.layers.13,0.1319374144077301,16,mistral,uncertainty_expression
42004,4,14,model.layers.14,0.15649005770683289,16,mistral,uncertainty_expression
42004,4,15,model.layers.15,0.14742812514305115,16,mistral,uncertainty_expression
42004,4,16,model.layers.16,0.12310600280761719,16,mistral,uncertainty_expression
42004,4,17,model.layers.17,0.1298235058784485,16,mistral,uncertainty_expression
42004,4,18,model.layers.18,0.12597505748271942,16,mistral,uncertainty_expression
42004,4,19,model.layers.19,0.11256307363510132,16,mistral,uncertainty_expression
42004,4,20,model.layers.20,0.1036122590303421,16,mistral,uncertainty_expression
42004,4,21,model.layers.21,0.09512865543365479,16,mistral,uncertainty_expression
42004,4,22,model.layers.22,0.09177855402231216,16,mistral,uncertainty_expression
42004,4,23,model.layers.23,0.095492884516716,16,mistral,uncertainty_expression
42004,4,24,model.layers.24,0.08427195250988007,16,mistral,uncertainty_expression
42004,4,25,model.layers.25,0.08285095542669296,16,mistral,uncertainty_expression
42004,4,26,model.layers.26,0.07799407094717026,16,mistral,uncertainty_expression
42004,4,27,model.layers.27,0.07459776103496552,16,mistral,uncertainty_expression
42004,4,28,model.layers.28,0.07466674596071243,16,mistral,uncertainty_expression
42004,4,29,model.layers.29,0.06076068431138992,16,mistral,uncertainty_expression
42004,4,30,model.layers.30,0.053864020854234695,16,mistral,uncertainty_expression
42004,4,31,model.layers.31,0.15032517910003662,16,mistral,uncertainty_expression
