permutation_seed,perm_trial_idx,layer_idx,layer_name,subspace_cosine_sim,n_layers_permuted,model_key,behavior
42004,4,17,model.layers.17,0.1193619817495346,16,mistral,sycophancy_suppression
42004,4,18,model.layers.18,0.11901792138814926,16,mistral,sycophancy_suppression
42004,4,19,model.layers.19,0.11173416674137115,16,mistral,sycophancy_suppression
42004,4,20,model.layers.20,0.11526943743228912,16,mistral,sycophancy_suppression
42004,4,21,model.layers.21,0.1072857603430748,16,mistral,sycophancy_suppression
42004,4,22,model.layers.22,0.09163335710763931,16,mistral,sycophancy_suppression
42004,4,23,model.layers.23,0.08853815495967865,16,mistral,sycophancy_suppression
42004,4,24,model.layers.24,0.0707186907529831,16,mistral,sycophancy_suppression
42004,4,25,model.layers.25,0.06372509896755219,16,mistral,sycophancy_suppression
42004,4,26,model.layers.26,0.05197059363126755,16,mistral,sycophancy_suppression
42004,4,27,model.layers.27,0.05208092927932739,16,mistral,sycophancy_suppression
42004,4,28,model.layers.28,0.06166893243789673,16,mistral,sycophancy_suppression
42004,4,29,model.layers.29,0.06728427857160568,16,mistral,sycophancy_suppression
42004,4,30,model.layers.30,0.060687609016895294,16,mistral,sycophancy_suppression
42004,4,31,model.layers.31,0.11371151357889175,16,mistral,sycophancy_suppression
