layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
19,model.layers.19,0,0.20475684106349945,0.20475684106349945
19,model.layers.19,1,0.11609746515750885,0.3208543062210083
19,model.layers.19,2,0.0870426669716835,0.4078969731926918
19,model.layers.19,3,0.06635288894176483,0.47424986213445663
19,model.layers.19,4,0.05076047405600548,0.5250103361904621
20,model.layers.20,0,0.20603381097316742,0.20603381097316742
20,model.layers.20,1,0.11835528910160065,0.32438910007476807
20,model.layers.20,2,0.0848621279001236,0.40925122797489166
20,model.layers.20,3,0.06675149500370026,0.4760027229785919
20,model.layers.20,4,0.049268677830696106,0.525271400809288
21,model.layers.21,0,0.22448304295539856,0.22448304295539856
21,model.layers.21,1,0.11548325419425964,0.3399662971496582
21,model.layers.21,2,0.07963898777961731,0.4196052849292755
21,model.layers.21,3,0.06719456613063812,0.48679985105991364
21,model.layers.21,4,0.04851972311735153,0.5353195741772652
22,model.layers.22,0,0.21560290455818176,0.21560290455818176
22,model.layers.22,1,0.11886465549468994,0.3344675600528717
22,model.layers.22,2,0.08223311603069305,0.41670067608356476
22,model.layers.22,3,0.06851709634065628,0.48521777242422104
22,model.layers.22,4,0.048406921327114105,0.5336246937513351
23,model.layers.23,0,0.21581275761127472,0.21581275761127472
23,model.layers.23,1,0.12141746282577515,0.33723022043704987
23,model.layers.23,2,0.08473531901836395,0.4219655394554138
23,model.layers.23,3,0.06855831295251846,0.4905238524079323
23,model.layers.23,4,0.05216890573501587,0.5426927581429482
24,model.layers.24,0,0.2159339338541031,0.2159339338541031
24,model.layers.24,1,0.12759929895401,0.3435332328081131
24,model.layers.24,2,0.09241344779729843,0.43594668060541153
24,model.layers.24,3,0.06659118086099625,0.5025378614664078
24,model.layers.24,4,0.0478837750852108,0.5504216365516186
25,model.layers.25,0,0.21413730084896088,0.21413730084896088
25,model.layers.25,1,0.14002394676208496,0.35416124761104584
25,model.layers.25,2,0.09416903555393219,0.448330283164978
25,model.layers.25,3,0.06749357283115387,0.5158238559961319
25,model.layers.25,4,0.0438757948577404,0.5596996508538723
26,model.layers.26,0,0.20570865273475647,0.20570865273475647
26,model.layers.26,1,0.1395675390958786,0.34527619183063507
26,model.layers.26,2,0.09054970741271973,0.4358258992433548
26,model.layers.26,3,0.06628606468439102,0.5021119639277458
26,model.layers.26,4,0.04350793734192848,0.5456199012696743
27,model.layers.27,0,0.19721485674381256,0.19721485674381256
27,model.layers.27,1,0.15441301465034485,0.3516278713941574
27,model.layers.27,2,0.09957255423069,0.4512004256248474
27,model.layers.27,3,0.06568656116724014,0.5168869867920876
27,model.layers.27,4,0.039905060082674026,0.5567920468747616
28,model.layers.28,0,0.19611909985542297,0.19611909985542297
28,model.layers.28,1,0.1521076112985611,0.34822671115398407
28,model.layers.28,2,0.10016398131847382,0.4483906924724579
28,model.layers.28,3,0.06405864655971527,0.5124493390321732
28,model.layers.28,4,0.038001153618097305,0.5504504926502705
29,model.layers.29,0,0.19531971216201782,0.19531971216201782
29,model.layers.29,1,0.16570912301540375,0.36102883517742157
29,model.layers.29,2,0.09266961365938187,0.45369844883680344
29,model.layers.29,3,0.06496696174144745,0.5186654105782509
29,model.layers.29,4,0.03641244396567345,0.5550778545439243
30,model.layers.30,0,0.1933850347995758,0.1933850347995758
30,model.layers.30,1,0.14980563521385193,0.34319067001342773
30,model.layers.30,2,0.09227221459150314,0.4354628846049309
30,model.layers.30,3,0.06471463292837143,0.5001775175333023
