layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
18,model.layers.18,0,0.10884317010641098,0.10884317010641098
18,model.layers.18,1,0.08321120589971542,0.1920543760061264
18,model.layers.18,2,0.07872066646814346,0.27077504247426987
18,model.layers.18,3,0.06011912226676941,0.3308941647410393
18,model.layers.18,4,0.05781938508152962,0.3887135498225689
19,model.layers.19,0,0.11294130235910416,0.11294130235910416
19,model.layers.19,1,0.0832781195640564,0.19621942192316055
19,model.layers.19,2,0.07872222363948822,0.2749416455626488
19,model.layers.19,3,0.06169657036662102,0.3366382159292698
19,model.layers.19,4,0.05844579264521599,0.3950840085744858
20,model.layers.20,0,0.11349119991064072,0.11349119991064072
20,model.layers.20,1,0.08130861818790436,0.19479981809854507
20,model.layers.20,2,0.0754241794347763,0.2702239975333214
20,model.layers.20,3,0.06387584656476974,0.3340998440980911
20,model.layers.20,4,0.05991080775856972,0.39401065185666084
21,model.layers.21,0,0.11133673787117004,0.11133673787117004
21,model.layers.21,1,0.08135516196489334,0.19269189983606339
21,model.layers.21,2,0.07364453375339508,0.26633643358945847
21,model.layers.21,3,0.06630196422338486,0.3326383978128433
21,model.layers.21,4,0.059525586664676666,0.39216398447752
22,model.layers.22,0,0.13062511384487152,0.13062511384487152
22,model.layers.22,1,0.08190948516130447,0.212534599006176
22,model.layers.22,2,0.07403518259525299,0.286569781601429
22,model.layers.22,3,0.06399204581975937,0.35056182742118835
22,model.layers.22,4,0.057469699531793594,0.40803152695298195
23,model.layers.23,0,0.13771435618400574,0.13771435618400574
23,model.layers.23,1,0.08286234736442566,0.2205767035484314
23,model.layers.23,2,0.07480718195438385,0.29538388550281525
23,model.layers.23,3,0.06199131906032562,0.35737520456314087
23,model.layers.23,4,0.057206857949495316,0.4145820625126362
24,model.layers.24,0,0.1330825537443161,0.1330825537443161
24,model.layers.24,1,0.08239425718784332,0.21547681093215942
24,model.layers.24,2,0.07769723981618881,0.29317405074834824
24,model.layers.24,3,0.06130966544151306,0.3544837161898613
