layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
27,model.layers.27,3,0.050097208470106125,0.3923085071146488
27,model.layers.27,4,0.04177243262529373,0.43408093973994255
28,model.layers.28,0,0.13958948850631714,0.13958948850631714
28,model.layers.28,1,0.12196414172649384,0.261553630232811
28,model.layers.28,2,0.0666821300983429,0.32823576033115387
28,model.layers.28,3,0.052095070481300354,0.3803308308124542
28,model.layers.28,4,0.04092921316623688,0.4212600439786911
29,model.layers.29,0,0.14846649765968323,0.14846649765968323
29,model.layers.29,1,0.12079604715108871,0.26926254481077194
29,model.layers.29,2,0.06562826037406921,0.33489080518484116
29,model.layers.29,3,0.04966241866350174,0.3845532238483429
29,model.layers.29,4,0.041410110890865326,0.4259633347392082
30,model.layers.30,0,0.14115110039710999,0.14115110039710999
30,model.layers.30,1,0.1131678968667984,0.2543189972639084
30,model.layers.30,2,0.06919786334037781,0.3235168606042862
30,model.layers.30,3,0.050780896097421646,0.37429775670170784
30,model.layers.30,4,0.03998875245451927,0.4142865091562271
31,model.layers.31,0,0.14116457104682922,0.14116457104682922
31,model.layers.31,1,0.10849690437316895,0.24966147541999817
31,model.layers.31,2,0.07014212012290955,0.3198035955429077
31,model.layers.31,3,0.053494151681661606,0.3732977472245693
31,model.layers.31,4,0.039534952491521835,0.41283269971609116
32,model.layers.32,0,0.13747075200080872,0.13747075200080872
32,model.layers.32,1,0.10613731294870377,0.24360806494951248
32,model.layers.32,2,0.0717751756310463,0.3153832405805588
32,model.layers.32,3,0.0547940656542778,0.3701773062348366
32,model.layers.32,4,0.04013996198773384,0.4103172682225704
33,model.layers.33,0,0.14245456457138062,0.14245456457138062
33,model.layers.33,1,0.10385743528604507,0.2463119998574257
33,model.layers.33,2,0.0726109966635704,0.3189229965209961
33,model.layers.33,3,0.055024318397045135,0.37394731491804123
33,model.layers.33,4,0.039895761758089066,0.4138430766761303
34,model.layers.34,0,0.15161089599132538,0.15161089599132538
34,model.layers.34,1,0.10010886192321777,0.25171975791454315
34,model.layers.34,2,0.07227649539709091,0.32399625331163406
34,model.layers.34,3,0.05570676922798157,0.37970302253961563
34,model.layers.34,4,0.040943194180727005,0.42064621672034264
35,model.layers.35,0,0.12331192195415497,0.12331192195415497
35,model.layers.35,1,0.10334675014019012,0.2266586720943451
35,model.layers.35,2,0.07274918258190155,0.29940785467624664
35,model.layers.35,3,0.059464696794748306,0.35887255147099495
35,model.layers.35,4,0.04292311146855354,0.4017956629395485
36,model.layers.36,0,0.12979824841022491,0.12979824841022491
36,model.layers.36,1,0.10146941989660263,0.23126766830682755
36,model.layers.36,2,0.07083558291196823,0.3021032512187958
36,model.layers.36,3,0.0581335611641407,0.3602368123829365
36,model.layers.36,4,0.044009774923324585,0.40424658730626106
37,model.layers.37,0,0.10678975284099579,0.10678975284099579
37,model.layers.37,1,0.10015741735696793,0.20694717019796371
37,model.layers.37,2,0.07167875021696091,0.2786259204149246
37,model.layers.37,3,0.062219612300395966,0.3408455327153206
37,model.layers.37,4,0.04607647657394409,0.3869220092892647
38,model.layers.38,0,0.10518283396959305,0.10518283396959305
38,model.layers.38,1,0.0908101424574852,0.19599297642707825
